Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"Los Angeles, CA - Westwood",2017-12-01,1109000.0,-0.06,0.11,101.0,0.063,-0.13699999999999998,91.0,-0.222,-0.18,76.0,-0.21600000000000003,-0.22399999999999998,32,-2,1,0.997,0.005,0.012
"Los Angeles, CA - Westwood",2018-01-01,1144000.0,0.031000000000000003,0.016,98.0,-0.03,0.021,96.0,0.055,-0.111,78.0,0.026000000000000002,-0.114,33,1,8,0.988,-0.01,0.006999999999999999
"Los Angeles, CA - Westwood",2018-02-01,1090000.0,-0.047,0.009000000000000001,91.0,-0.071,0.071,113.0,0.177,0.037000000000000005,79.0,0.013000000000000001,-0.132,44,12,8,0.9840000000000001,-0.004,0.003
"Los Angeles, CA - Westwood",2018-03-01,1047000.0,-0.039,-0.011000000000000001,99.0,0.08800000000000001,0.031000000000000003,138.0,0.22100000000000003,-0.042,86.0,0.08900000000000001,-0.14,29,-15,1,0.9890000000000001,0.006,0.003
"Los Angeles, CA - Westwood",2018-04-01,1050000.0,0.003,0.16,105.0,0.061,-0.019,137.0,-0.006999999999999999,-0.11599999999999999,89.0,0.035,-0.198,27,-2,-2,1.003,0.013999999999999999,0.006
"Los Angeles, CA - Westwood",2018-05-01,1150000.0,0.095,0.192,109.0,0.038,-0.121,137.0,0.0,-0.18,94.0,0.055999999999999994,-0.197,21,-6,-2,1.008,0.005,0.006999999999999999
"Los Angeles, CA - Westwood",2018-06-01,1241000.0,0.079,0.145,97.0,-0.11,-0.23,144.0,0.051,-0.059000000000000004,99.0,0.053,-0.10800000000000001,23,2,3,1.006,-0.002,-0.003
"Los Angeles, CA - Westwood",2018-07-01,1250000.0,0.006999999999999999,0.10800000000000001,103.0,0.062000000000000006,-0.18300000000000002,159.0,0.10400000000000001,0.08900000000000001,106.0,0.071,-0.086,25,3,0,0.996,-0.011000000000000001,-0.005
"Los Angeles, CA - Westwood",2018-08-01,1200000.0,-0.04,0.09300000000000001,103.0,0.0,-0.134,152.0,-0.044000000000000004,0.094,105.0,-0.009000000000000001,-0.063,25,0,3,0.993,-0.003,-0.013999999999999999
"Los Angeles, CA - Westwood",2018-09-01,1149000.0,-0.043,-0.001,100.0,-0.028999999999999998,-0.048,166.0,0.092,0.212,123.0,0.171,0.079,25,0,-16,0.991,-0.002,-0.002
"Los Angeles, CA - Westwood",2018-10-01,1055000.0,-0.08199999999999999,-0.083,104.0,0.04,0.0,157.0,-0.054000000000000006,0.217,119.0,-0.033,0.155,26,1,-6,0.9940000000000001,0.003,-0.004
"Los Angeles, CA - Westwood",2018-11-01,1182000.0,0.12,0.002,112.0,0.077,0.179,152.0,-0.032,0.299,124.0,0.042,0.278,29,4,-5,0.986,-0.008,-0.006999999999999999
"Los Angeles, CA - Westwood",2018-12-01,1263000.0,0.068,0.138,108.0,-0.036000000000000004,0.069,108.0,-0.289,0.187,105.0,-0.153,0.38200000000000006,29,0,-3,0.9870000000000001,0.001,-0.011000000000000001
"Los Angeles, CA - Westwood",2019-01-01,1414000.0,0.12,0.237,82.0,-0.24100000000000002,-0.163,93.0,-0.139,-0.031000000000000003,112.0,0.067,0.436,40,11,7,0.976,-0.011000000000000001,-0.012
"Los Angeles, CA - Westwood",2019-02-01,1325000.0,-0.063,0.21600000000000003,61.0,-0.256,-0.33,80.0,-0.14,-0.292,114.0,0.018000000000000002,0.443,49,10,5,0.976,0.0,-0.008
"Los Angeles, CA - Westwood",2019-03-01,1151000.0,-0.132,0.099,70.0,0.14800000000000002,-0.29300000000000004,110.0,0.375,-0.203,115.0,0.009000000000000001,0.337,67,18,38,0.966,-0.01,-0.023
"Los Angeles, CA - Westwood",2019-04-01,1025000.0,-0.109,-0.024,82.0,0.171,-0.219,131.0,0.19100000000000003,-0.044000000000000004,135.0,0.174,0.517,60,-7,33,0.9790000000000001,0.013999999999999999,-0.024
"Los Angeles, CA - Westwood",2019-05-01,1083000.0,0.055999999999999994,-0.059000000000000004,98.0,0.195,-0.10099999999999999,170.0,0.298,0.24100000000000002,160.0,0.185,0.7020000000000001,51,-9,30,0.9790000000000001,0.0,-0.028999999999999998
"Los Angeles, CA - Westwood",2019-06-01,1288000.0,0.19,0.038,99.0,0.01,0.021,176.0,0.035,0.222,176.0,0.1,0.778,48,-3,26,0.98,0.001,-0.027000000000000003
"Los Angeles, CA - Westwood",2019-07-01,1139000.0,-0.11599999999999999,-0.08900000000000001,108.0,0.091,0.049,170.0,-0.034,0.069,167.0,-0.051,0.5750000000000001,54,6,29,0.973,-0.006999999999999999,-0.023
"Los Angeles, CA - Westwood",2019-08-01,994000.0,-0.127,-0.172,110.0,0.019,0.068,150.0,-0.11800000000000001,-0.013000000000000001,166.0,-0.006,0.5810000000000001,55,1,30,0.9770000000000001,0.004,-0.015
"Los Angeles, CA - Westwood",2019-09-01,971000.0,-0.023,-0.155,117.0,0.064,0.17,136.0,-0.09300000000000001,-0.18100000000000002,149.0,-0.102,0.21100000000000002,58,3,33,0.9840000000000001,0.006,-0.006999999999999999
"Los Angeles, CA - Westwood",2019-10-01,995000.0,0.025,-0.057,107.0,-0.085,0.028999999999999998,132.0,-0.028999999999999998,-0.159,149.0,0.0,0.252,61,4,36,0.988,0.005,-0.005
"Los Angeles, CA - Westwood",2019-11-01,1150000.0,0.156,-0.027000000000000003,98.0,-0.084,-0.125,122.0,-0.076,-0.197,147.0,-0.013000000000000001,0.185,68,7,39,0.983,-0.006,-0.003
"Los Angeles, CA - Westwood",2019-12-01,1200000.0,0.043,-0.05,97.0,-0.01,-0.102,99.0,-0.189,-0.083,115.0,-0.218,0.095,71,3,42,0.973,-0.009000000000000001,-0.013999999999999999
"Los Angeles, CA - Westwood",2020-01-01,1285000.0,0.071,-0.091,93.0,-0.040999999999999995,0.134,98.0,-0.01,0.054000000000000006,124.0,0.078,0.107,77,7,38,0.97,-0.003,-0.006
"Los Angeles, CA - Westwood",2020-02-01,1250000.0,-0.027000000000000003,-0.057,96.0,0.032,0.574,114.0,0.163,0.425,137.0,0.105,0.20199999999999999,87,10,38,0.971,0.001,-0.005
"Los Angeles, CA - Westwood",2020-03-01,1305000.0,0.044000000000000004,0.134,85.0,-0.115,0.214,135.0,0.184,0.227,129.0,-0.057999999999999996,0.122,84,-3,17,0.978,0.006999999999999999,0.012
"Los Angeles, CA - Westwood",2020-04-01,1200000.0,-0.08,0.171,75.0,-0.11800000000000001,-0.085,114.0,-0.156,-0.13,121.0,-0.062000000000000006,-0.10400000000000001,75,-9,15,0.9790000000000001,0.001,0.0
"Los Angeles, CA - Westwood",2020-05-01,1200000.0,0.0,0.109,59.0,-0.21300000000000002,-0.39799999999999996,114.0,0.0,-0.329,151.0,0.24800000000000003,-0.055999999999999994,70,-6,19,0.975,-0.004,-0.004
"Los Angeles, CA - Westwood",2020-06-01,1038000.0,-0.135,-0.19399999999999998,44.0,-0.254,-0.556,129.0,0.132,-0.267,174.0,0.152,-0.011000000000000001,56,-14,8,0.965,-0.01,-0.015
"Los Angeles, CA - Westwood",2020-07-01,952000.0,-0.08199999999999999,-0.16399999999999998,59.0,0.341,-0.454,166.0,0.287,-0.024,181.0,0.04,0.084,56,0,2,0.9670000000000001,0.002,-0.006
"Los Angeles, CA - Westwood",2020-08-01,1005000.0,0.055,0.011000000000000001,90.0,0.525,-0.182,171.0,0.03,0.14,183.0,0.011000000000000001,0.102,58,2,3,0.971,0.004,-0.006999999999999999
"Los Angeles, CA - Westwood",2020-09-01,1045000.0,0.04,0.076,109.0,0.21100000000000002,-0.068,182.0,0.064,0.33799999999999997,203.0,0.109,0.36200000000000004,55,-4,-3,0.971,0.0,-0.013000000000000001
"Los Angeles, CA - Westwood",2020-10-01,1093000.0,0.045,0.098,110.0,0.009000000000000001,0.027999999999999997,186.0,0.022000000000000002,0.409,218.0,0.07400000000000001,0.46299999999999997,56,2,-5,0.97,-0.001,-0.019
"Los Angeles, CA - Westwood",2020-11-01,1038000.0,-0.05,-0.098,88.0,-0.2,-0.102,179.0,-0.038,0.467,212.0,-0.027999999999999997,0.44200000000000006,56,-1,-13,0.971,0.001,-0.012
"Los Angeles, CA - Westwood",2020-12-01,1035000.0,-0.002,-0.138,92.0,0.045,-0.052000000000000005,137.0,-0.23500000000000001,0.384,172.0,-0.189,0.49600000000000005,61,5,-10,0.975,0.004,0.001
"Los Angeles, CA - Westwood",2021-01-01,1020000.0,-0.013999999999999999,-0.20600000000000002,89.0,-0.033,-0.043,123.0,-0.102,0.255,169.0,-0.017,0.363,63,3,-14,0.9770000000000001,0.003,0.006999999999999999
"Los Angeles, CA - Westwood",2021-02-01,1010000.0,-0.01,-0.192,97.0,0.09,0.01,126.0,0.024,0.105,164.0,-0.03,0.197,68,5,-19,0.978,0.001,0.006999999999999999
"Los Angeles, CA - Westwood",2021-03-01,1085000.0,0.07400000000000001,-0.16899999999999998,113.0,0.165,0.329,175.0,0.389,0.29600000000000004,173.0,0.055,0.341,76,8,-9,0.978,0.0,0.0
"Los Angeles, CA - Westwood",2021-04-01,1210000.0,0.115,0.008,128.0,0.133,0.7070000000000001,206.0,0.177,0.807,185.0,0.069,0.529,68,-8,-7,0.978,0.0,-0.001
"Los Angeles, CA - Westwood",2021-05-01,1251000.0,0.034,0.042,144.0,0.125,1.441,208.0,0.01,0.8250000000000001,182.0,-0.016,0.20500000000000002,55,-13,-15,0.981,0.003,0.006
"Los Angeles, CA - Westwood",2021-06-01,1278000.0,0.022000000000000002,0.231,140.0,-0.027999999999999997,2.182,206.0,-0.01,0.5970000000000001,185.0,0.016,0.063,47,-8,-9,0.988,0.006999999999999999,0.023
"Los Angeles, CA - Westwood",2021-07-01,1226000.0,-0.04,0.28800000000000003,141.0,0.006999999999999999,1.3900000000000001,208.0,0.01,0.253,196.0,0.059000000000000004,0.083,44,-3,-12,0.993,0.005,0.026000000000000002
"Los Angeles, CA - Westwood",2021-08-01,1195000.0,-0.025,0.19,137.0,-0.027999999999999997,0.522,203.0,-0.024,0.187,186.0,-0.051,0.016,47,3,-11,0.993,0.001,0.023
