Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"Los Angeles, CA - Century City",2019-12-01,1128000.0,0.085,0.054000000000000006,30.0,0.111,0.765,25.0,-0.242,0.316,42.0,-0.192,0.313,79.0,18.0,50.0,0.9590000000000001,-0.011000000000000001,-0.025
"Los Angeles, CA - Century City",2020-01-01,1106000.0,-0.02,0.21600000000000003,29.0,-0.033,1.071,38.0,0.52,0.7270000000000001,51.0,0.214,0.7590000000000001,92.0,13.0,43.0,0.956,-0.003,-0.039
"Los Angeles, CA - Century City",2020-02-01,1083000.0,-0.021,0.055999999999999994,26.0,-0.10300000000000001,0.529,42.0,0.105,0.826,48.0,-0.059000000000000004,0.371,105.0,13.0,8.0,0.965,0.009000000000000001,-0.008
"Los Angeles, CA - Century City",2020-03-01,1075000.0,-0.006999999999999999,-0.023,29.0,0.115,0.381,47.0,0.11900000000000001,0.17500000000000002,43.0,-0.10400000000000001,0.0,93.0,-12.0,-4.0,0.981,0.016,0.013000000000000001
"Los Angeles, CA - Century City",2020-04-01,1039000.0,-0.033,-0.055,23.0,-0.207,0.0,33.0,-0.298,-0.233,42.0,-0.023,-0.106,48.0,-45.0,-5.0,0.996,0.015,0.02
"Los Angeles, CA - Century City",2020-05-01,1132000.0,0.08900000000000001,0.161,22.0,-0.043,-0.043,33.0,0.0,-0.10800000000000001,52.0,0.23800000000000002,0.3,51.0,3.0,-2.0,0.985,-0.011000000000000001,-0.004
"Los Angeles, CA - Century City",2020-06-01,1185000.0,0.047,0.364,13.0,-0.409,-0.381,37.0,0.121,0.233,57.0,0.096,0.462,75.0,24.0,17.0,0.9770000000000001,-0.008,-0.018000000000000002
"Los Angeles, CA - Century City",2020-07-01,1243000.0,0.049,0.38799999999999996,10.0,-0.231,-0.545,49.0,0.324,0.167,69.0,0.21100000000000002,0.278,96.0,21.0,31.0,0.973,-0.004,-0.024
"Los Angeles, CA - Century City",2020-08-01,1058000.0,-0.149,0.16,21.0,1.1,0.105,49.0,0.0,-0.14,67.0,-0.028999999999999998,0.047,54.0,-42.0,-10.0,0.985,0.012,-0.006
"Los Angeles, CA - Century City",2020-09-01,1100000.0,0.04,0.111,22.0,0.048,0.222,55.0,0.122,-0.052000000000000005,72.0,0.075,0.161,55.0,1.0,-9.0,0.9840000000000001,-0.001,-0.006999999999999999
"Los Angeles, CA - Century City",2020-10-01,1117000.0,0.015,0.063,30.0,0.364,0.304,47.0,-0.145,0.146,67.0,-0.069,0.24100000000000002,53.0,-2.0,-13.0,0.978,-0.006,0.006999999999999999
"Los Angeles, CA - Century City",2020-11-01,1130000.0,0.012,0.087,22.0,-0.267,-0.185,40.0,-0.149,0.212,59.0,-0.11900000000000001,0.135,54.0,1.0,-8.0,0.971,-0.006999999999999999,0.001
"Los Angeles, CA - Century City",2020-12-01,1135000.0,0.004,0.006,29.0,0.318,-0.033,31.0,-0.225,0.24,55.0,-0.068,0.31,64.0,11.0,-15.0,0.9670000000000001,-0.004,0.008
"Los Angeles, CA - Century City",2021-01-01,1155000.0,0.018000000000000002,0.044000000000000004,30.0,0.034,0.034,41.0,0.32299999999999995,0.079,60.0,0.091,0.17600000000000002,105.0,41.0,13.0,0.958,-0.009000000000000001,0.002
"Los Angeles, CA - Century City",2021-02-01,1200000.0,0.039,0.109,37.0,0.233,0.423,57.0,0.39,0.35700000000000004,69.0,0.15,0.438,102.0,-3.0,-3.0,0.9620000000000001,0.004,-0.003
"Los Angeles, CA - Century City",2021-03-01,1250000.0,0.042,0.163,37.0,0.0,0.276,69.0,0.21100000000000002,0.46799999999999997,74.0,0.07200000000000001,0.721,102.0,0.0,9.0,0.963,0.001,-0.018000000000000002
"Los Angeles, CA - Century City",2021-04-01,1156000.0,-0.075,0.113,40.0,0.081,0.7390000000000001,68.0,-0.013999999999999999,1.061,76.0,0.027000000000000003,0.81,50.0,-53.0,2.0,0.9740000000000001,0.01,-0.022000000000000002
"Los Angeles, CA - Century City",2021-05-01,1070000.0,-0.075,-0.054000000000000006,39.0,-0.025,0.773,64.0,-0.059000000000000004,0.9390000000000001,79.0,0.039,0.519,59.0,10.0,8.0,0.975,0.001,-0.011000000000000001
"Los Angeles, CA - Century City",2021-06-01,1025000.0,-0.042,-0.135,45.0,0.154,2.4619999999999997,62.0,-0.031000000000000003,0.6759999999999999,73.0,-0.076,0.281,59.0,0.0,-16.0,0.9890000000000001,0.013999999999999999,0.012
"Los Angeles, CA - Century City",2021-07-01,993000.0,-0.032,-0.201,46.0,0.022000000000000002,3.6,63.0,0.016,0.28600000000000003,73.0,0.0,0.057999999999999996,61.0,2.0,-35.0,0.9940000000000001,0.005,0.021
"Los Angeles, CA - Century City",2021-08-01,1035000.0,0.043,-0.021,43.0,-0.065,1.048,67.0,0.063,0.36700000000000005,75.0,0.027000000000000003,0.11900000000000001,61.0,0.0,7.0,0.9920000000000001,-0.002,0.006999999999999999
"Los Angeles, CA - Westwood",2014-01-01,655000.0,-0.09,0.139,59.0,-0.22399999999999998,-0.18100000000000002,85.0,0.149,-0.12400000000000001,98.0,0.01,0.08900000000000001,40.0,3.0,-15.0,0.976,0.008,0.013000000000000001
"Los Angeles, CA - Westwood",2014-02-01,675000.0,0.031000000000000003,0.262,58.0,-0.017,-0.079,89.0,0.047,-0.11,93.0,-0.051,0.069,42.0,3.0,-18.0,0.9690000000000001,-0.006999999999999999,-0.005
"Los Angeles, CA - Westwood",2014-03-01,680000.0,0.006999999999999999,0.23600000000000002,57.0,-0.017,-0.034,120.0,0.348,0.043,109.0,0.172,0.329,54.0,12.0,17.0,0.9670000000000001,-0.002,-0.026000000000000002
"Los Angeles, CA - Westwood",2014-04-01,721000.0,0.06,0.20800000000000002,70.0,0.228,-0.054000000000000006,122.0,0.017,0.025,104.0,-0.046,0.13,39.0,-15.0,9.0,0.963,-0.004,-0.037000000000000005
"Los Angeles, CA - Westwood",2014-05-01,680000.0,-0.057,0.079,71.0,0.013999999999999999,-0.10099999999999999,139.0,0.139,0.037000000000000005,107.0,0.028999999999999998,0.10300000000000001,32.0,-7.0,-5.0,0.971,0.008,-0.016
"Los Angeles, CA - Westwood",2014-06-01,695000.0,0.022000000000000002,0.078,78.0,0.099,-0.114,141.0,0.013999999999999999,-0.034,117.0,0.09300000000000001,0.10400000000000001,29.0,-3.0,-6.0,0.97,0.0,-0.011000000000000001
"Los Angeles, CA - Westwood",2014-07-01,698000.0,0.004,0.09,78.0,0.0,-0.161,146.0,0.035,-0.006999999999999999,119.0,0.017,0.092,26.0,-3.0,-16.0,0.9720000000000001,0.002,-0.009000000000000001
"Los Angeles, CA - Westwood",2014-08-01,705000.0,0.011000000000000001,0.174,76.0,-0.026000000000000002,-0.28300000000000003,145.0,-0.006999999999999999,0.057999999999999996,118.0,-0.008,0.18,29.0,3.0,-4.0,0.971,-0.001,-0.023
"Los Angeles, CA - Westwood",2014-09-01,745000.0,0.057,0.146,91.0,0.197,-0.10800000000000001,121.0,-0.166,-0.14800000000000002,98.0,-0.16899999999999998,-0.10099999999999999,34.0,6.0,2.0,0.973,0.002,-0.015
"Los Angeles, CA - Westwood",2014-10-01,710000.0,-0.047,0.036000000000000004,95.0,0.044000000000000004,-0.04,110.0,-0.091,-0.052000000000000005,98.0,0.0,-0.10099999999999999,38.0,4.0,6.0,0.9740000000000001,0.001,-0.004
"Los Angeles, CA - Westwood",2014-11-01,733000.0,0.032,-0.084,98.0,0.032,0.18100000000000002,90.0,-0.182,-0.14300000000000002,102.0,0.040999999999999995,0.0,39.0,1.0,2.0,0.971,-0.003,0.004
"Los Angeles, CA - Westwood",2014-12-01,705000.0,-0.038,-0.021,73.0,-0.255,-0.039,78.0,-0.133,0.054000000000000006,92.0,-0.098,-0.052000000000000005,43.0,4.0,6.0,0.9690000000000001,-0.001,0.001
"Los Angeles, CA - Westwood",2015-01-01,750000.0,0.064,0.145,67.0,-0.08199999999999999,0.136,89.0,0.141,0.047,102.0,0.109,0.040999999999999995,39.0,-4.0,-1.0,0.97,0.001,-0.006
"Los Angeles, CA - Westwood",2015-02-01,762000.0,0.016,0.129,59.0,-0.11900000000000001,0.017,95.0,0.067,0.067,91.0,-0.10800000000000001,-0.022000000000000002,59.0,20.0,17.0,0.9670000000000001,-0.003,-0.002
"Los Angeles, CA - Westwood",2015-03-01,750000.0,-0.016,0.10300000000000001,69.0,0.16899999999999998,0.21100000000000002,124.0,0.305,0.033,101.0,0.11,-0.073,43.0,-16.0,-11.0,0.9720000000000001,0.004,0.005
"Los Angeles, CA - Westwood",2015-04-01,750000.0,0.0,0.04,80.0,0.159,0.14300000000000002,128.0,0.032,0.049,109.0,0.079,0.048,26.0,-17.0,-13.0,0.9740000000000001,0.002,0.011000000000000001
"Los Angeles, CA - Westwood",2015-05-01,710000.0,-0.054000000000000006,0.043,95.0,0.188,0.33799999999999997,141.0,0.102,0.013999999999999999,95.0,-0.128,-0.11199999999999999,27.0,1.0,-5.0,0.973,-0.001,0.002
"Los Angeles, CA - Westwood",2015-06-01,773000.0,0.08900000000000001,0.11199999999999999,111.0,0.168,0.423,141.0,0.0,0.0,101.0,0.063,-0.13699999999999998,39.0,12.0,10.0,0.9740000000000001,0.001,0.004
"Los Angeles, CA - Westwood",2015-07-01,745000.0,-0.036000000000000004,0.068,109.0,-0.018000000000000002,0.397,132.0,-0.064,-0.096,95.0,-0.059000000000000004,-0.20199999999999999,44.0,5.0,18.0,0.975,0.001,0.003
"Los Angeles, CA - Westwood",2015-08-01,760000.0,0.02,0.078,112.0,0.027999999999999997,0.474,116.0,-0.121,-0.2,94.0,-0.011000000000000001,-0.203,37.0,-7.0,9.0,0.9840000000000001,0.009000000000000001,0.013000000000000001
"Los Angeles, CA - Westwood",2015-09-01,722000.0,-0.05,-0.031000000000000003,98.0,-0.125,0.077,102.0,-0.121,-0.157,93.0,-0.011000000000000001,-0.051,35.0,-2.0,1.0,0.9840000000000001,0.0,0.011000000000000001
"Los Angeles, CA - Westwood",2015-10-01,723000.0,0.001,0.018000000000000002,92.0,-0.061,-0.032,98.0,-0.039,-0.109,86.0,-0.075,-0.122,35.0,-1.0,-4.0,0.981,-0.002,0.008
"Los Angeles, CA - Westwood",2015-11-01,723000.0,0.0,-0.013999999999999999,80.0,-0.13,-0.184,91.0,-0.071,0.011000000000000001,74.0,-0.14,-0.275,53.0,19.0,14.0,0.9790000000000001,-0.003,0.008
"Los Angeles, CA - Westwood",2015-12-01,743000.0,0.027999999999999997,0.054000000000000006,78.0,-0.025,0.068,79.0,-0.132,0.013000000000000001,71.0,-0.040999999999999995,-0.228,48.0,-6.0,5.0,0.9720000000000001,-0.006,0.003
"Los Angeles, CA - Westwood",2016-01-01,795000.0,0.07,0.06,62.0,-0.20500000000000002,-0.075,80.0,0.013000000000000001,-0.10099999999999999,77.0,0.085,-0.245,52.0,5.0,13.0,0.9720000000000001,0.0,0.002
"Los Angeles, CA - Westwood",2016-02-01,785000.0,-0.013000000000000001,0.03,55.0,-0.113,-0.068,104.0,0.3,0.095,90.0,0.16899999999999998,-0.011000000000000001,42.0,-11.0,-17.0,0.966,-0.006999999999999999,-0.001
"Los Angeles, CA - Westwood",2016-03-01,779000.0,-0.008,0.039,63.0,0.145,-0.087,125.0,0.20199999999999999,0.008,91.0,0.011000000000000001,-0.099,34.0,-8.0,-9.0,0.983,0.017,0.011000000000000001
"Los Angeles, CA - Westwood",2016-04-01,758000.0,-0.027999999999999997,0.01,74.0,0.17500000000000002,-0.075,124.0,-0.008,-0.031000000000000003,90.0,-0.011000000000000001,-0.174,20.0,-14.0,-6.0,0.985,0.002,0.011000000000000001
"Los Angeles, CA - Westwood",2016-05-01,785000.0,0.036000000000000004,0.106,89.0,0.203,-0.063,126.0,0.016,-0.106,87.0,-0.033,-0.084,26.0,6.0,-2.0,0.9890000000000001,0.004,0.016
"Los Angeles, CA - Westwood",2016-06-01,845000.0,0.076,0.092,90.0,0.011000000000000001,-0.189,123.0,-0.024,-0.128,81.0,-0.069,-0.198,30.0,4.0,-10.0,0.99,0.001,0.016
"Los Angeles, CA - Westwood",2016-07-01,826000.0,-0.022000000000000002,0.109,96.0,0.067,-0.11900000000000001,128.0,0.040999999999999995,-0.03,86.0,0.062000000000000006,-0.095,33.0,4.0,-11.0,0.9920000000000001,0.002,0.017
"Los Angeles, CA - Westwood",2016-08-01,818000.0,-0.01,0.076,103.0,0.073,-0.08,113.0,-0.11699999999999999,-0.026000000000000002,76.0,-0.11599999999999999,-0.19100000000000003,33.0,0.0,-4.0,0.991,-0.002,0.006
"Los Angeles, CA - Westwood",2016-09-01,771000.0,-0.057999999999999996,0.067,91.0,-0.11699999999999999,-0.071,110.0,-0.027000000000000003,0.078,76.0,0.0,-0.18300000000000002,31.0,-2.0,-4.0,0.991,0.0,0.006999999999999999
"Los Angeles, CA - Westwood",2016-10-01,809000.0,0.05,0.12,90.0,-0.011000000000000001,-0.022000000000000002,103.0,-0.064,0.051,79.0,0.039,-0.081,30.0,-2.0,-5.0,0.9870000000000001,-0.004,0.006
"Los Angeles, CA - Westwood",2016-11-01,845000.0,0.044000000000000004,0.17,85.0,-0.055999999999999994,0.063,94.0,-0.087,0.033,80.0,0.013000000000000001,0.081,25.0,-5.0,-28.0,0.9840000000000001,-0.004,0.005
"Los Angeles, CA - Westwood",2016-12-01,860000.0,0.018000000000000002,0.157,79.0,-0.071,0.013000000000000001,80.0,-0.149,0.013000000000000001,71.0,-0.113,0.0,34.0,9.0,-14.0,0.9790000000000001,-0.004,0.006999999999999999
"Los Angeles, CA - Westwood",2017-01-01,861000.0,0.001,0.083,66.0,-0.165,0.065,78.0,-0.025,-0.025,66.0,-0.07,-0.14300000000000002,25.0,-10.0,-28.0,0.978,-0.001,0.006
"Los Angeles, CA - Westwood",2017-02-01,857000.0,-0.005,0.092,58.0,-0.121,0.055,80.0,0.026000000000000002,-0.231,65.0,-0.015,-0.278,43.0,19.0,2.0,0.98,0.002,0.013999999999999999
"Los Angeles, CA - Westwood",2017-03-01,854000.0,-0.004,0.096,67.0,0.155,0.063,98.0,0.225,-0.21600000000000003,73.0,0.12300000000000001,-0.198,27.0,-16.0,-7.0,0.986,0.006,0.003
"Los Angeles, CA - Westwood",2017-04-01,766000.0,-0.10300000000000001,0.011000000000000001,76.0,0.134,0.027000000000000003,104.0,0.061,-0.161,80.0,0.096,-0.111,29.0,2.0,9.0,0.996,0.01,0.011000000000000001
"Los Angeles, CA - Westwood",2017-05-01,812000.0,0.06,0.034,88.0,0.158,-0.011000000000000001,116.0,0.115,-0.079,83.0,0.038,-0.046,27.0,-3.0,1.0,0.996,0.0,0.006999999999999999
"Los Angeles, CA - Westwood",2017-06-01,838000.0,0.032,-0.008,91.0,0.034,0.011000000000000001,108.0,-0.069,-0.122,75.0,-0.096,-0.07400000000000001,22.0,-5.0,-8.0,1.001,0.005,0.01
"Los Angeles, CA - Westwood",2017-07-01,875000.0,0.045,0.059000000000000004,93.0,0.022000000000000002,-0.031000000000000003,101.0,-0.065,-0.21100000000000002,81.0,0.08,-0.057999999999999996,31.0,9.0,-3.0,0.988,-0.012,-0.004
"Los Angeles, CA - Westwood",2017-08-01,850000.0,-0.028999999999999998,0.039,85.0,-0.086,-0.17500000000000002,95.0,-0.059000000000000004,-0.159,82.0,0.012,0.079,27.0,-4.0,-6.0,1.0,0.011000000000000001,0.009000000000000001
"Los Angeles, CA - Westwood",2017-09-01,822000.0,-0.033,0.067,70.0,-0.17600000000000002,-0.231,94.0,-0.011000000000000001,-0.145,82.0,0.0,0.079,41.0,14.0,10.0,0.9890000000000001,-0.011000000000000001,-0.002
"Los Angeles, CA - Westwood",2017-10-01,810000.0,-0.015,0.001,68.0,-0.028999999999999998,-0.244,91.0,-0.032,-0.11699999999999999,73.0,-0.11,-0.076,34.0,-7.0,5.0,0.997,0.008,0.01
"Los Angeles, CA - Westwood",2017-11-01,860000.0,0.062000000000000006,0.018000000000000002,63.0,-0.07400000000000001,-0.259,83.0,-0.08800000000000001,-0.11699999999999999,77.0,0.055,-0.038,37.0,3.0,12.0,0.9870000000000001,-0.011000000000000001,0.003
"Los Angeles, CA - Westwood",2017-12-01,892000.0,0.037000000000000005,0.037000000000000005,74.0,0.17500000000000002,-0.063,66.0,-0.20500000000000002,-0.17500000000000002,59.0,-0.23399999999999999,-0.16899999999999998,34.0,-4.0,-1.0,0.99,0.003,0.01
"Los Angeles, CA - Westwood",2018-01-01,912000.0,0.022000000000000002,0.057999999999999996,70.0,-0.054000000000000006,0.061,73.0,0.106,-0.064,62.0,0.051,-0.061,46.0,13.0,22.0,0.9820000000000001,-0.008,0.003
"Los Angeles, CA - Westwood",2018-02-01,949000.0,0.040999999999999995,0.107,69.0,-0.013999999999999999,0.19,86.0,0.17800000000000002,0.075,60.0,-0.032,-0.077,49.0,3.0,6.0,0.978,-0.003,-0.002
"Los Angeles, CA - Westwood",2018-03-01,955000.0,0.006,0.11800000000000001,79.0,0.145,0.179,104.0,0.209,0.061,62.0,0.033,-0.151,32.0,-17.0,5.0,0.99,0.011000000000000001,0.003
"Los Angeles, CA - Westwood",2018-04-01,949000.0,-0.006,0.239,81.0,0.025,0.066,100.0,-0.038,-0.038,68.0,0.09699999999999999,-0.15,29.0,-3.0,0.0,1.002,0.012,0.006
"Los Angeles, CA - Westwood",2018-05-01,970000.0,0.022000000000000002,0.195,81.0,0.0,-0.08,97.0,-0.03,-0.16399999999999998,74.0,0.08800000000000001,-0.10800000000000001,23.0,-6.0,-4.0,1.0070000000000001,0.005,0.011000000000000001
"Los Angeles, CA - Westwood",2018-06-01,975000.0,0.005,0.16399999999999998,64.0,-0.21,-0.297,101.0,0.040999999999999995,-0.065,72.0,-0.027000000000000003,-0.04,29.0,6.0,7.0,1.003,-0.004,0.002
"Los Angeles, CA - Westwood",2018-07-01,1007000.0,0.033,0.151,70.0,0.094,-0.247,117.0,0.158,0.158,82.0,0.139,0.012,28.0,-1.0,-3.0,0.9940000000000001,-0.009000000000000001,0.005
"Los Angeles, CA - Westwood",2018-08-01,1000000.0,-0.006999999999999999,0.17600000000000002,75.0,0.071,-0.11800000000000001,116.0,-0.009000000000000001,0.22100000000000003,82.0,0.0,0.0,25.0,-3.0,-2.0,0.991,-0.002,-0.008
"Los Angeles, CA - Westwood",2018-09-01,973000.0,-0.027000000000000003,0.184,73.0,-0.027000000000000003,0.043,125.0,0.078,0.33,88.0,0.073,0.073,25.0,0.0,-16.0,0.99,-0.001,0.001
"Los Angeles, CA - Westwood",2018-10-01,926000.0,-0.049,0.14300000000000002,81.0,0.11,0.19100000000000003,117.0,-0.064,0.28600000000000003,87.0,-0.011000000000000001,0.192,24.0,-1.0,-10.0,0.993,0.003,-0.004
"Los Angeles, CA - Westwood",2018-11-01,974000.0,0.052000000000000005,0.133,82.0,0.012,0.302,112.0,-0.043,0.349,92.0,0.057,0.195,28.0,4.0,-9.0,0.9870000000000001,-0.006,0.0
"Los Angeles, CA - Westwood",2018-12-01,1059000.0,0.087,0.187,78.0,-0.049,0.054000000000000006,84.0,-0.25,0.273,85.0,-0.076,0.441,27.0,-2.0,-7.0,0.991,0.004,0.001
"Los Angeles, CA - Westwood",2019-01-01,1162000.0,0.09699999999999999,0.275,54.0,-0.308,-0.22899999999999998,66.0,-0.214,-0.096,86.0,0.012,0.387,33.0,7.0,-13.0,0.9840000000000001,-0.006999999999999999,0.002
"Los Angeles, CA - Westwood",2019-02-01,1025000.0,-0.11800000000000001,0.08,41.0,-0.24100000000000002,-0.406,56.0,-0.152,-0.349,83.0,-0.035,0.383,52.0,19.0,3.0,0.986,0.002,0.008
"Los Angeles, CA - Westwood",2019-03-01,908000.0,-0.114,-0.049,55.0,0.341,-0.304,76.0,0.35700000000000004,-0.269,83.0,0.0,0.33899999999999997,74.0,22.0,42.0,0.97,-0.016,-0.02
"Los Angeles, CA - Westwood",2019-04-01,914000.0,0.006999999999999999,-0.037000000000000005,64.0,0.16399999999999998,-0.21,97.0,0.276,-0.03,101.0,0.217,0.485,81.0,7.0,52.0,0.976,0.006,-0.026000000000000002
"Los Angeles, CA - Westwood",2019-05-01,960000.0,0.05,-0.01,77.0,0.203,-0.049,133.0,0.371,0.371,124.0,0.228,0.6759999999999999,63.0,-18.0,40.0,0.973,-0.003,-0.034
"Los Angeles, CA - Westwood",2019-06-01,960000.0,0.0,-0.015,71.0,-0.078,0.109,139.0,0.045,0.376,138.0,0.113,0.917,49.0,-14.0,20.0,0.9720000000000001,-0.001,-0.031000000000000003
"Los Angeles, CA - Westwood",2019-07-01,930000.0,-0.031000000000000003,-0.076,81.0,0.141,0.157,131.0,-0.057999999999999996,0.12,124.0,-0.10099999999999999,0.512,49.0,-1.0,21.0,0.971,-0.002,-0.023
"Los Angeles, CA - Westwood",2019-08-01,845000.0,-0.091,-0.155,84.0,0.037000000000000005,0.12,108.0,-0.17600000000000002,-0.069,121.0,-0.024,0.47600000000000003,52.0,4.0,27.0,0.976,0.005,-0.016
"Los Angeles, CA - Westwood",2019-09-01,866000.0,0.025,-0.11,92.0,0.095,0.26,102.0,-0.055999999999999994,-0.184,113.0,-0.066,0.284,53.0,1.0,28.0,0.983,0.008,-0.006999999999999999
"Los Angeles, CA - Westwood",2019-10-01,903000.0,0.043,-0.024,83.0,-0.098,0.025,98.0,-0.039,-0.162,114.0,0.009000000000000001,0.31,60.0,7.0,36.0,0.988,0.004,-0.006
"Los Angeles, CA - Westwood",2019-11-01,993000.0,0.099,0.019,72.0,-0.133,-0.122,88.0,-0.102,-0.214,108.0,-0.053,0.174,63.0,4.0,35.0,0.986,-0.001,-0.001
"Los Angeles, CA - Westwood",2019-12-01,1030000.0,0.038,-0.027000000000000003,71.0,-0.013999999999999999,-0.09,65.0,-0.261,-0.226,90.0,-0.167,0.059000000000000004,70.0,7.0,44.0,0.976,-0.011000000000000001,-0.016
"Los Angeles, CA - Westwood",2020-01-01,1028000.0,-0.002,-0.11599999999999999,68.0,-0.042,0.259,66.0,0.015,0.0,93.0,0.033,0.081,70.0,0.0,37.0,0.9720000000000001,-0.004,-0.012
"Los Angeles, CA - Westwood",2020-02-01,1030000.0,0.002,0.005,73.0,0.07400000000000001,0.78,84.0,0.273,0.5,103.0,0.10800000000000001,0.24100000000000002,91.0,21.0,39.0,0.97,-0.001,-0.016
"Los Angeles, CA - Westwood",2020-03-01,1100000.0,0.068,0.21100000000000002,68.0,-0.068,0.23600000000000002,101.0,0.20199999999999999,0.329,98.0,-0.049,0.18100000000000002,85.0,-6.0,11.0,0.9770000000000001,0.006999999999999999,0.006999999999999999
"Los Angeles, CA - Westwood",2020-04-01,1100000.0,0.0,0.204,62.0,-0.08800000000000001,-0.031000000000000003,90.0,-0.109,-0.07200000000000001,97.0,-0.01,-0.04,84.0,-1.0,3.0,0.978,0.001,0.002
"Los Angeles, CA - Westwood",2020-05-01,1100000.0,0.0,0.146,49.0,-0.21,-0.364,88.0,-0.022000000000000002,-0.33799999999999997,119.0,0.227,-0.04,70.0,-15.0,7.0,0.9740000000000001,-0.004,0.001
"Los Angeles, CA - Westwood",2020-06-01,880000.0,-0.2,-0.084,35.0,-0.28600000000000003,-0.507,102.0,0.159,-0.266,141.0,0.185,0.022000000000000002,57.0,-13.0,8.0,0.963,-0.011000000000000001,-0.009000000000000001
"Los Angeles, CA - Westwood",2020-07-01,853000.0,-0.031000000000000003,-0.083,44.0,0.257,-0.457,125.0,0.225,-0.046,141.0,0.0,0.13699999999999998,55.0,-2.0,7.0,0.9690000000000001,0.006,-0.002
"Los Angeles, CA - Westwood",2020-08-01,873000.0,0.023,0.033,66.0,0.5,-0.214,128.0,0.024,0.185,141.0,0.0,0.165,62.0,7.0,10.0,0.9720000000000001,0.003,-0.003
"Los Angeles, CA - Westwood",2020-09-01,870000.0,-0.003,0.005,81.0,0.227,-0.12,137.0,0.07,0.34299999999999997,165.0,0.17,0.46,57.0,-6.0,4.0,0.971,-0.001,-0.013000000000000001
"Los Angeles, CA - Westwood",2020-10-01,881000.0,0.012,-0.025,78.0,-0.037000000000000005,-0.06,144.0,0.051,0.469,178.0,0.079,0.561,62.0,6.0,3.0,0.9640000000000001,-0.006999999999999999,-0.024
"Los Angeles, CA - Westwood",2020-11-01,850000.0,-0.035,-0.14400000000000002,61.0,-0.218,-0.153,137.0,-0.049,0.557,168.0,-0.055999999999999994,0.556,56.0,-6.0,-7.0,0.9640000000000001,0.0,-0.023
"Los Angeles, CA - Westwood",2020-12-01,821000.0,-0.034,-0.203,64.0,0.049,-0.099,102.0,-0.255,0.569,137.0,-0.185,0.522,66.0,10.0,-5.0,0.97,0.006,-0.006
"Los Angeles, CA - Westwood",2021-01-01,845000.0,0.03,-0.17800000000000002,67.0,0.047,-0.015,94.0,-0.078,0.424,133.0,-0.028999999999999998,0.43,81.0,16.0,11.0,0.9770000000000001,0.006999999999999999,0.006
"Los Angeles, CA - Westwood",2021-02-01,870000.0,0.03,-0.155,75.0,0.11900000000000001,0.027000000000000003,95.0,0.011000000000000001,0.131,123.0,-0.075,0.19399999999999998,73.0,-8.0,-18.0,0.983,0.006,0.013000000000000001
"Los Angeles, CA - Westwood",2021-03-01,917000.0,0.053,-0.167,82.0,0.09300000000000001,0.20600000000000002,131.0,0.379,0.297,133.0,0.081,0.35700000000000004,85.0,12.0,1.0,0.976,-0.006999999999999999,-0.001
"Los Angeles, CA - Westwood",2021-04-01,975000.0,0.064,-0.114,89.0,0.085,0.435,149.0,0.13699999999999998,0.6559999999999999,142.0,0.068,0.46399999999999997,74.0,-11.0,-10.0,0.976,-0.001,-0.003
"Los Angeles, CA - Westwood",2021-05-01,1020000.0,0.046,-0.073,99.0,0.11199999999999999,1.02,155.0,0.04,0.761,144.0,0.013999999999999999,0.21,60.0,-14.0,-10.0,0.975,0.0,0.001
"Los Angeles, CA - Westwood",2021-06-01,1000000.0,-0.02,0.13699999999999998,97.0,-0.02,1.771,150.0,-0.032,0.47100000000000003,145.0,0.006999999999999999,0.027999999999999997,47.0,-13.0,-10.0,0.983,0.006999999999999999,0.019
"Los Angeles, CA - Westwood",2021-07-01,975000.0,-0.025,0.14400000000000002,101.0,0.040999999999999995,1.295,160.0,0.067,0.28,165.0,0.138,0.17,48.0,1.0,-7.0,0.9840000000000001,0.001,0.015
"Los Angeles, CA - Westwood",2021-08-01,823000.0,-0.156,-0.057,96.0,-0.05,0.455,160.0,0.0,0.25,161.0,-0.024,0.142,50.0,2.0,-12.0,0.986,0.002,0.013999999999999999
